ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
0.426537,17.9675,7342,85.396,10.2569,2.30535,0.123118,1.40057,0.0494657,0.700492,0.0131771,0.887684,0.234131,10.2569,0,0.000558263,0,0.299479,0,0.0130208,0.672417,0.672417,0.034441,2,0.00694444,117.09,4245122,4,4,0,1,32,600,8,0.2,0.05,0.75,5644288.0,91136.0
0.0989609,0.114892,430,1.59913,0.0542809,0.043615,0.00210857,0.0258187,0.00135993,0.0130019,0.00135565,0.0172801,0.00430684,0.0542809,0,8.91158e-05,0,0.0338542,0,0.00260417,0.111843,0.111843,0.000928421,1,0.00260417,2.02585,4245123,3,4,0,1,8,150,8,0.3,0.025,0.75,2334720.0,54272.0
0.31347,2.04364,823,53.201,0.726455,0.237169,0.0111603,0.145406,0.00519864,0.0736393,0.0051256,0.0909009,0.0212074,0.726455,0,0.000150025,0,0.00520833,0,0.0,0.188847,0.188847,0.00254603,0,0.0,56.719,4245124,3,4,0,1,32,600,16,0.3,0.05,0.75,4489216.0,44032.0
0.133972,0.0555089,198,1.74395,0.0320233,0.0229922,0.00125452,0.0123812,0.000869245,0.00646864,0.00124338,0.0087386,0.0021338,0.0320233,0,6.80247e-05,0,0.00390625,0,0.0,0.132827,0.132827,0.000655111,0,0.0,2.12378,4233811,3,4,0,1,8,150,16,0.4,0.4,0.75,2748416.0,22528.0
1.57113,28.3151,11125,80.3135,10.975,3.31589,0.124983,2.10672,0.0508278,1.04763,0.0140555,1.25456,0.350138,10.975,1,0.000691094,0,0.908854,1,0.00520833,1.13181,1.13181,0.0626712,3,0.00347222,125.742,4233812,4,4,0,1,32,600,8,0.5,0.1,0.75,10772480.0,262144.0
0.427243,1.39146,1876,16.89,0.769667,0.334124,0.0162585,0.198614,0.00860652,0.099969,0.00554526,0.127969,0.0349222,0.769667,0,0.000144336,0,0.00390625,0,0.00260417,0.563175,0.563175,0.00560512,1,0.00173611,20.3904,4245126,4,4,0,1,16,300,16,0.3,0.1,0.75,3559424.0,46080.0
0.132029,0.0515244,182,1.77286,0.0337163,0.0219732,0.00137561,0.0114374,0.00093947,0.00605131,0.00124914,0.00839747,0.00204516,0.0337163,0,6.14561e-05,0,0.00260417,0,0.00130208,0.144207,0.144207,0.000713105,0,0.00130208,2.15897,4245127,3,4,0,1,8,150,16,0.2,0.025,0.75,65536.0,0.0
0.559553,20.2233,26642,11.7992,22.729,4.73447,0.237581,2.92774,0.11478,1.46031,0.0196061,1.86263,0.50144,22.729,3,0.000615328,0,2.9375,3,0.00520833,1.0527,1.0527,0.0828439,9,0.00169271,61.2217,4245128,5,4,0,1,16,300,8,0.5,0.2,0.75,57344.0,0.0
1.38932,87.6947,34424,102.125,58.5373,11.9869,0.582872,7.15034,0.231628,3.62582,0.0321724,4.40455,1.57439,58.5373,2,0.00164455,0,1.88281,2,0.0143229,2.63908,2.63908,0.300745,6,0.00334201,264.888,4233813,5,4,0,1,32,600,8,0.3,0.4,0.75,11345920.0,245760.0
1.44507,1.5924,2146,17.1107,0.971956,0.385808,0.0194993,0.229497,0.0100655,0.115412,0.00566393,0.148655,0.0408672,0.971956,0,0.000145222,0,0.0078125,0,0.00260417,1.08576,1.08576,0.00721782,1,0.00260417,22.6059,4233814,4,4,0,1,16,300,16,0.3,0.05,0.75,8736768.0,139264.0
0.731035,389.187,164969,18.2385,122.494,50.1387,0.258138,37.4571,0.107311,18.2863,0.269379,19.5811,7.05811,122.494,9,0.00186076,0,8.29948,8,0.0325614,0.574276,0.574276,0.166431,17,0.0180344,581.635,4245130,5,4,0,1,32,600,8,0.5,0.025,0.75,15425536.0,301056.0
1.08088,2.77921,3752,14.775,1.57838,0.648648,0.0303584,0.395252,0.0153294,0.197082,0.00622813,0.251194,0.0676682,1.57838,0,0.000237885,0,0.296875,0,0.0078125,0.618766,0.618766,0.00869352,2,0.00303819,21.5008,4233815,4,4,0,1,16,300,8,0.3,0.1,0.75,8421376.0,286720.0
1.93474,42.7127,17212,171.534,29.292,5.7517,0.289639,3.45579,0.117792,1.72958,0.0258999,2.16754,0.615521,29.292,1,0.000776579,0,0.740885,1,0.0078125,2.73017,2.73017,0.110096,3,0.00303819,254.16,4245131,5,4,0,1,32,600,16,0.3,0.4,0.75,11161600.0,256000.0
1.96031,45.4717,18500,165.783,28.4696,6.03566,0.28543,3.66516,0.1157,1.83222,0.0261134,2.26886,0.643149,28.4696,1,0.000767342,0,0.894531,1,0.00390625,2.77103,2.77103,0.11519,3,0.00173611,250.705,4233816,5,4,0,1,32,600,16,0.3,0.2,0.75,10805248.0,262144.0
1.06717,3.76644,1644,45.5392,1.31614,0.453949,0.0173508,0.288494,0.00756369,0.14434,0.00533512,0.173221,0.040382,1.31614,0,0.000257485,0,0.265625,0,0.00520833,0.0706849,0.0706849,0.00230251,1,0.00173611,52.2217,4245133,3,4,0,1,32,600,8,0.3,0.025,0.75,9768960.0,250880.0
0.333992,0.876599,3355,5.54744,0.694864,0.386388,0.0231794,0.222435,0.0142228,0.111947,0.00584797,0.154581,0.0393783,0.694864,0,0.000145208,0,0.173177,0,0.00325521,0.434301,0.434301,0.00422946,2,0.0016276,8.28281,4245134,5,4,0,1,8,150,16,0.2,0.4,0.75,2732032.0,166912.0
1.82907,78.4409,31090,114.279,51.1108,10.5201,0.529288,6.30678,0.210219,3.1851,0.0310633,3.91982,1.31613,51.1108,1,0.00146718,0,1.35938,1,0.0104167,2.73432,2.73432,0.254294,5,0.00282118,259.34,4245135,5,4,0,1,32,600,8,0.2,0.1,0.75,10821632.0,366592.0
0.998249,18.8878,26843,17.9702,17.9215,4.23898,0.0696719,2.87216,0.0362981,1.40809,0.0158882,1.60643,0.425335,17.9215,2,0.000312694,0,2.33333,2,0.0,0.835689,0.835689,0.0354434,8,0.0,60.9082,4245137,5,4,0,1,16,300,16,0.5,0.05,0.75,8724480.0,218112.0
0.917559,19.4124,8508,78.4608,3.08067,2.33202,0.0405132,1.55986,0.0178405,0.772448,0.0113998,0.860099,0.210322,3.08067,1,0.000353688,0,0.735677,1,0.00130208,0.245423,0.245423,0.00805301,2,0.000651042,104.468,4233819,4,4,0,1,32,600,16,0.4,0.025,0.75,10653696.0,250880.0
0.10343,1.32671,5518,1.52648,0.223228,0.487817,0.00346053,0.337559,0.00259716,0.162255,0.00343784,0.188587,0.0470334,0.223228,2,0.000156059,0,1.98958,2,0.00520833,0.11023,0.11023,0.00174927,6,0.00260417,3.78275,4233820,4,4,0,1,8,150,8,0.5,0.025,0.75,2613248.0,319488.0
0.319003,4.02102,15168,1.50362,3.52271,1.55767,0.0675885,0.99608,0.0400044,0.48996,0.0098017,0.635596,0.15528,3.52271,3,0.000306337,0,2.9974,3,0.00347222,0.388431,0.388431,0.0125742,10,0.00141369,11.3359,4245142,5,4,0,1,8,150,8,0.4,0.025,0.75,2732032.0,13312.0
0.140041,0.458259,617,8.38361,0.254206,0.106172,0.00566084,0.0626233,0.00307626,0.031854,0.0026786,0.0413549,0.0105894,0.254206,0,0.000106919,0,0.0338542,0,0.0078125,0.156755,0.156755,0.00165383,0,0.0078125,9.50408,4245144,3,4,0,1,16,300,8,0.2,0.1,0.75,3194880.0,390144.0
0.891659,16.9342,7416,80.5314,3.21612,2.05889,0.0381678,1.36813,0.0172469,0.678264,0.0110148,0.758581,0.183891,3.21612,1,0.00032208,0,0.641927,1,0.0,0.220057,0.220057,0.00654781,2,0.0,103.869,4233827,4,4,0,1,32,600,16,0.3,0.025,0.75,10571776.0,183296.0
0.19617,0.505243,680,8.47422,0.23195,0.110121,0.00521737,0.0665108,0.00286718,0.0336496,0.00269745,0.0427424,0.0108531,0.23195,0,0.00011743,0,0.0364583,0,0.0,0.143742,0.143742,0.00147485,0,0.0,9.66843,4245149,3,4,0,1,16,300,8,0.3,0.2,0.75,3121152.0,33792.0
0.241471,0.353912,463,8.96242,0.134973,0.0775592,0.00362651,0.0457325,0.00211293,0.023291,0.00254133,0.0296611,0.00748964,0.134973,0,8.53057e-05,0,0.015625,0,0.00130208,0.179641,0.179641,0.00138827,0,0.000651042,9.95457,4245150,3,4,0,1,16,300,16,0.5,0.1,0.75,3514368.0,64512.0
1.97041,34.0879,14016,169.535,21.5818,4.62937,0.242318,2.76473,0.0991957,1.38396,0.0245187,1.75097,0.48827,21.5818,0,0.000686902,0,0.143229,0,0.00520833,2.43546,2.43546,0.0796348,2,0.00238715,234.395,4233832,5,4,0,1,32,600,16,0.2,0.2,0.75,11067392.0,239616.0
0.111851,0.109251,407,1.62776,0.0563114,0.0423238,0.00211679,0.0248131,0.00136716,0.0125625,0.00135363,0.016738,0.00419316,0.0563114,0,8.0285e-05,0,0.03125,0,0.0104167,0.126146,0.126146,0.000965934,1,0.00737847,2.0766,4233835,3,4,0,1,8,150,8,0.4,0.2,0.75,2240512.0,5120.0
0.398716,13.5595,5607,88.2613,8.71733,1.80688,0.097546,1.07906,0.0399087,0.540307,0.012533,0.688593,0.182243,8.71733,0,0.000566413,0,0.0833333,0,0.00130208,0.618735,0.618735,0.0253989,2,0.000651042,113.417,4233836,4,4,0,1,32,600,8,0.2,0.4,0.75,3616768.0,54272.0
1.22429,26.5788,10436,82.2662,11.8067,3.1869,0.133508,1.99615,0.0539291,0.994899,0.0141128,1.20784,0.337643,11.8067,1,0.00070545,0,0.804688,1,0.00260417,1.0169,1.0169,0.0550044,3,0.000651042,126.179,4245156,4,4,0,1,32,600,8,0.5,0.2,0.75,11272192.0,285696.0
0.189352,0.319094,424,8.61854,0.132498,0.0726914,0.00368118,0.0420133,0.00210145,0.0214995,0.00253188,0.0276949,0.00696169,0.132498,0,8.53694e-05,0,0.00260417,0,0.0,0.15268,0.15268,0.00111555,0,0.0,9.48911,4245158,3,4,0,1,16,300,16,0.4,0.4,0.75,2736128.0,3072.0
0.600574,7.47374,3067,100.345,3.99393,0.976058,0.049686,0.586864,0.0214211,0.294987,0.011051,0.370967,0.097607,3.99393,0,0.000298622,0,0.00260417,0,0.00390625,0.789852,0.789852,0.0146907,1,0.00303819,114.216,4233842,4,4,0,1,32,600,16,0.2,0.1,0.75,5369856.0,48128.0
1.10219,20.9642,8472,85.4676,10.6356,2.60818,0.118768,1.62107,0.0478433,0.809152,0.0137505,0.994578,0.268237,10.6356,1,0.000614615,0,0.515625,1,0.0104167,1.08653,1.08653,0.0428406,2,0.00477431,121.944,4245160,4,4,0,1,32,600,8,0.3,0.05,0.75,10706944.0,337920.0
0.272679,2.72407,10340,2.74322,2.01134,1.12905,0.0578241,0.690924,0.0341082,0.341761,0.00770411,0.458156,0.114622,2.01134,2,0.000286985,0,2.00521,2,0.00260417,0.362829,0.362829,0.00880306,7,0.00117187,9.26,4245162,5,4,0,1,8,150,8,0.3,0.05,0.75,2699264.0,55296.0
0.265746,1.80349,777,49.7317,0.574221,0.223112,0.0110376,0.135782,0.00514822,0.0687605,0.00533378,0.085632,0.0194079,0.574221,0,0.000156597,0,0.123698,0,0.00390625,0.0944543,0.0944543,0.0016332,0,0.00141059,52.6997,4245164,3,4,0,1,32,600,16,0.4,0.05,0.75,2265088.0,4096.0
0.407239,2.1875,884,52.7009,0.709541,0.252367,0.0114864,0.155739,0.00534476,0.0785994,0.00520657,0.0967612,0.0228992,0.709541,0,0.000160879,0,0.00260417,0,0.00260417,0.238555,0.238555,0.0030481,0,0.00260417,56.5054,4233849,3,4,0,1,32,600,16,0.5,0.4,0.75,2846720.0,7168.0
0.825372,40.3287,17016,57.2596,7.27612,5.27545,0.0798117,3.35999,0.0327165,1.65425,0.0140265,1.84814,0.770901,7.27612,1,0.000666141,0,1.48698,1,0.00260417,0.205211,0.205211,0.0163871,5,0.00117187,111.204,4245168,4,4,0,1,32,600,8,0.4,0.025,0.75,10637312.0,274432.0
1.97471,1.3641,557,54.05,0.811616,0.17512,0.0110284,0.0994982,0.00519204,0.0511092,0.0051296,0.0670234,0.0158713,0.811616,0,0.000131966,0,0.00130208,0,0.00130208,0.236724,0.236724,0.00246665,0,0.00130208,58.6207,4233853,3,4,0,1,32,600,16,0.2,0.4,0.75,4608000.0,129024.0
1.39503,8.385,3411,100.822,4.45114,1.08586,0.0568359,0.650687,0.0240783,0.326912,0.0110733,0.413351,0.110802,4.45114,0,0.000323752,0,0.00651042,0,0.00260417,1.22251,1.22251,0.0183385,1,0.00173611,117.399,4245172,4,4,0,1,32,600,16,0.3,0.4,0.75,10727424.0,200704.0
0.220596,0.476613,1822,2.79317,0.268399,0.196108,0.0103264,0.117335,0.00636066,0.0585721,0.00302659,0.0789567,0.0204157,0.268399,0,0.00014271,0,0.223958,0,0.00651042,0.284131,0.284131,0.00350201,2,0.00325521,4.24663,4233856,4,4,0,1,8,150,8,0.3,0.2,0.75,2654208.0,63488.0
1.17253,26.7785,10699,79.8106,10.4888,3.18121,0.127441,2.0151,0.0512296,1.00245,0.0141617,1.21009,0.328064,10.4888,1,0.000648757,0,0.877604,1,0.0104167,0.827719,0.827719,0.0527659,3,0.00412326,122.356,4233857,4,4,0,1,32,600,8,0.4,0.1,0.75,299008.0,0.0
0.348484,0.051376,182,1.76937,0.0346775,0.0220841,0.00139473,0.0114556,0.000953166,0.00605206,0.00125429,0.00844836,0.00209398,0.0346775,0,6.54866e-05,0,0.00390625,0,0.00260417,0.181652,0.181652,0.000812916,0,0.00260417,2.41065,4238651,3,4,0,1,8,150,16,0.2,0.05,0.75,196608.0,0.0
0.269683,2.30411,8753,3.21598,1.77618,0.974308,0.0535853,0.584745,0.031928,0.29016,0.00726466,0.395036,0.0993907,1.77618,2,0.000286891,0,1.82031,2,0.0078125,0.369946,0.369946,0.00776014,6,0.00195312,8.92538,4245178,5,4,0,1,8,150,8,0.3,0.4,0.75,2871296.0,50176.0
1.08165,30.3639,12447,75.6363,9.12997,3.61696,0.0978501,2.36565,0.0399152,1.17302,0.0143957,1.35073,0.365416,9.12997,1,0.000658519,0,0.773438,1,0.015625,0.636847,0.636847,0.0407944,3,0.00529514,120.541,4238653,4,4,0,1,32,600,8,0.4,0.05,0.75,10719232.0,203776.0
0.338199,0.235838,887,3.23219,0.179743,0.105773,0.00656648,0.0592955,0.00411457,0.0302439,0.00277791,0.0419807,0.0110049,0.179743,0,9.12078e-05,0,0.00130208,0,0.00520833,0.412829,0.412829,0.00275054,1,0.00434028,4.51074,4238654,4,4,0,1,8,150,16,0.2,0.025,0.75,2736128.0,33792.0
0.690006,9.00568,3671,98.8742,5.02001,1.17704,0.0637529,0.704596,0.0265995,0.353851,0.0112813,0.450272,0.118562,5.02001,0,0.000302052,0,0.00390625,0,0.00260417,0.789628,0.789628,0.0177803,1,0.00260417,115.593,4238656,4,4,0,1,32,600,16,0.2,0.05,0.75,11014144.0,300032.0
0.792034,34.0543,14579,63.5353,6.6646,4.08915,0.0869058,2.72179,0.0359388,1.34779,0.0133103,1.5196,0.386654,6.6646,1,0.000692858,0,1.33073,1,0.00520833,0.22234,0.22234,0.0143392,4,0.00260417,109.388,4245183,4,4,0,1,32,600,8,0.5,0.05,0.75,10579968.0,407552.0
0.98905,19.586,7947,85.4064,9.39798,2.41609,0.111957,1.50096,0.0454088,0.748886,0.0130391,0.924941,0.244115,9.39798,0,0.000617443,0,0.375,0,0.015625,0.668658,0.668658,0.0361406,2,0.00846354,118.532,4245185,4,4,0,1,32,600,8,0.3,0.1,0.75,10678272.0,177152.0
0.51464,1.75952,2345,17.1843,0.970641,0.416538,0.0199467,0.251033,0.010414,0.125607,0.00570151,0.161085,0.0442631,0.970641,0,0.000155197,0,0.0078125,0,0.00260417,0.652475,0.652475,0.0082312,1,0.0016276,21.5138,4245188,4,4,0,1,16,300,16,0.5,0.4,0.75,3698688.0,443392.0
1.55576,176.47,75630,56.5961,183.825,23.4393,0.139595,15.8719,0.0634553,7.88295,0.0600011,8.28749,3.32999,183.825,4,0.000840556,0,3.63802,4,0.00976562,0.692167,0.692167,0.0677127,10,0.0046286,442.703,4238662,5,4,0,1,32,600,16,0.5,0.05,0.75,13602816.0,297984.0
0.127669,6.97625,10120,8.08777,1.03858,1.52846,0.015571,1.04256,0.00883494,0.508883,0.00709426,0.57227,0.149588,1.03858,2,0.000265794,0,1.78125,2,0.00260417,0.139594,0.139594,0.00460485,5,0.00130208,17.9089,4245190,4,4,0,1,16,300,8,0.4,0.025,0.75,3313664.0,62464.0
1.75626,8.91965,11912,27.7365,7.05071,2.14118,0.104283,1.29434,0.0515955,0.644526,0.0133545,0.827043,0.225866,7.05071,1,0.000310458,0,1.0,1,0.00130208,1.64765,1.64765,0.0298692,4,0.000325521,49.3032,4238664,5,4,0,1,16,300,16,0.4,0.2,0.75,8785920.0,253952.0
0.189358,0.253444,335,8.73534,0.119258,0.0597375,0.00312727,0.0337099,0.0018829,0.0174807,0.00249923,0.0225498,0.00574052,0.119258,0,8.23075e-05,0,0.00390625,0,0.0,0.184369,0.184369,0.00125293,0,0.0,9.54798,4246524,3,4,0,1,16,300,16,0.3,0.4,0.75,3047424.0,186368.0
0.318431,3.72257,14071,1.65904,3.08781,1.46541,0.0648326,0.925063,0.0384305,0.455282,0.00890185,0.594246,0.147269,3.08781,3,0.000308014,0,2.97135,3,0.00520833,0.384568,0.384568,0.011705,9,0.00193452,10.66,4238668,5,4,0,1,8,150,8,0.4,0.05,0.75,2658304.0,6144.0
0.210231,0.223953,294,8.86492,0.129212,0.0550029,0.00331903,0.0298091,0.00197361,0.0155875,0.00252482,0.0207737,0.00530141,0.129212,0,7.5267e-05,0,0.00260417,0,0.00390625,0.207515,0.207515,0.00131637,0,0.00390625,9.6954,4238670,3,4,0,1,16,300,16,0.2,0.2,0.75,3420160.0,119808.0
0.23522,0.584478,2241,2.77687,0.33115,0.235844,0.0108156,0.145263,0.0066415,0.0721149,0.0031532,0.0946814,0.0244124,0.33115,1,0.000151336,0,0.622396,1,0.0104167,0.280474,0.280474,0.00382599,3,0.00477431,4.4522,4238671,4,4,0,1,8,150,8,0.4,0.2,0.75,2637824.0,322560.0
0.132489,0.059409,213,1.72649,0.0314023,0.0240886,0.00131885,0.0130916,0.000914542,0.00680841,0.00125745,0.00922869,0.00226462,0.0314023,0,6.33849e-05,0,0.00520833,0,0.00130208,0.143004,0.143004,0.000736345,0,0.00130208,2.11957,4246532,3,4,0,1,8,150,16,0.4,0.1,0.75,2699264.0,19456.0
1.33938,94.0468,36999,95.8136,57.3256,12.7381,0.578219,7.65728,0.228889,3.89001,0.033212,4.64236,1.71928,57.3256,2,0.00167929,0,1.97135,2,0.00520833,2.43259,2.43259,0.337694,6,0.0015191,264.268,4246533,5,4,0,1,32,600,8,0.3,0.2,0.75,10928128.0,280576.0
0.784557,8.74369,11654,28.7522,7.37857,2.10697,0.110493,1.2609,0.0549089,0.629069,0.0132824,0.818409,0.222736,7.37857,1,0.000314279,0,0.994792,1,0.00260417,1.10079,1.10079,0.0299583,4,0.000868056,48.9182,4238677,5,4,0,1,16,300,16,0.5,0.4,0.75,3264512.0,39936.0
0.509634,1.92478,2574,16.7589,1.03978,0.447774,0.0207831,0.270511,0.0107907,0.135286,0.00571559,0.172308,0.0472794,1.03978,0,0.00015799,0,0.0104167,0,0.00260417,0.626952,0.626952,0.00787458,1,0.00173611,21.323,4238680,4,4,0,1,16,300,16,0.5,0.2,0.75,3469312.0,38912.0
0.129296,0.0491929,174,1.7486,0.0282628,0.0204924,0.00116166,0.0108144,0.000823928,0.00571451,0.00123922,0.00774683,0.00189054,0.0282628,0,6.30462e-05,0,0.00130208,0,0.00130208,0.141052,0.141052,0.000690184,0,0.00130208,2.11948,4246539,3,4,0,1,8,150,16,0.3,0.2,0.75,2752512.0,72704.0
0.41561,20.4365,29662,15.4203,18.9936,4.55583,0.0377495,3.17571,0.0214195,1.55443,0.0157155,1.71892,0.445499,18.9936,3,0.000264789,0,2.66276,3,0.00390625,0.553303,0.553303,0.0183929,8,0.00141059,60.407,4246541,5,4,0,1,16,300,16,0.2,0.025,0.75,2048000.0,2048.0
1.19308,14.4882,5928,90.9684,8.64944,1.87641,0.0993017,1.13379,0.0406451,0.567125,0.0125364,0.719379,0.189478,8.64944,0,0.000557992,0,0.078125,0,0.00390625,0.904326,0.904326,0.0281283,2,0.00325521,118.139,4238686,4,4,0,1,32,600,8,0.2,0.2,0.75,10977280.0,201728.0
0.194963,4.56991,1841,49.2869,1.42853,0.504539,0.0204544,0.32216,0.00881596,0.160757,0.00600144,0.194656,0.0463473,1.42853,0,0.000281734,0,0.0546875,0,0.00260417,0.175912,0.175912,0.00473959,1,0.000651042,56.173,4246544,3,4,0,1,32,600,8,0.5,0.2,0.75,2699264.0,38912.0
0.7576,1.83272,2469,17.0129,1.00585,0.430502,0.0198568,0.260931,0.0102659,0.130683,0.00572915,0.165718,0.0454686,1.00585,0,0.000156802,0,0.0117188,0,0.00325521,0.610135,0.610135,0.00765467,1,0.00292969,21.6681,4246547,4,4,0,1,16,300,16,0.4,0.1,0.75,1183744.0,1024.0
0.3407,1.70625,6438,4.63807,1.06089,0.694917,0.0337645,0.422624,0.0204033,0.208838,0.0065582,0.27886,0.0705105,1.06089,1,0.00016476,0,1.00391,1,0.0,0.428703,0.428703,0.00631935,4,0.0,8.88211,4246548,5,4,0,1,8,150,16,0.4,0.1,0.75,2756608.0,67584.0
0.964814,17.8955,7825,79.2807,3.85379,2.19616,0.0422096,1.45155,0.0187599,0.719212,0.011702,0.806757,0.197346,3.85379,1,0.000365393,0,0.679688,1,0.00195312,0.245887,0.245887,0.0076681,2,0.000976562,104.456,4238692,4,4,0,1,32,600,16,0.5,0.025,0.75,11649024.0,521216.0
0.978233,340.0,145109,34.297,171.988,43.2915,0.269366,31.8364,0.114192,16.1971,0.20259,16.0872,5.81623,171.988,7,0.00179841,0,6.76562,7,0.0178168,0.615609,0.615609,0.151522,16,0.0102184,591.421,4246550,5,4,0,1,32,600,8,0.4,0.05,0.75,16166912.0,385024.0
0.424322,1.43811,5490,5.3804,1.18105,0.596075,0.031158,0.35703,0.0189906,0.177266,0.00633602,0.239425,0.0606364,1.18105,1,0.000165376,0,0.970052,1,0.00390625,0.461812,0.461812,0.00565494,4,0.00173611,9.49359,4246551,5,4,0,1,8,150,16,0.4,0.4,0.75,2842624.0,20480.0
0.458663,2.34441,942,53.3138,0.768554,0.268071,0.0108057,0.167109,0.00508895,0.0841256,0.00537299,0.101633,0.0241903,0.768554,0,0.000156116,0,0.0078125,0,0.00130208,0.213175,0.213175,0.00296709,0,0.00130208,57.3759,4238695,3,4,0,1,32,600,16,0.4,0.1,0.75,2564096.0,156672.0
0.423854,1.23478,4734,5.62579,1.0316,0.518281,0.0270519,0.308723,0.0164626,0.153699,0.00615405,0.206865,0.0526093,1.0316,1,0.000159089,0,0.841146,1,0.00130208,0.501729,0.501729,0.00510269,3,0.000434028,9.34671,4238696,5,4,0,1,8,150,16,0.3,0.2,0.75,2760704.0,19456.0
0.205352,3.3052,1349,50.5554,1.26109,0.376987,0.0171753,0.236782,0.00756119,0.118831,0.00566918,0.146133,0.0348288,1.26109,0,0.000256,0,0.0182292,0,0.00260417,0.1733,0.1733,0.00407189,0,0.00260417,55.8926,4238699,3,4,0,1,32,600,8,0.3,0.2,0.75,2703360.0,27648.0
1.44025,192.223,82484,47.9782,163.498,25.2798,0.125884,17.2947,0.0579761,8.71197,0.0652935,8.8651,3.61325,163.498,4,0.000847562,0,3.77214,4,0.00436198,0.589687,0.589687,0.0688627,11,0.00235,431.137,4246559,5,4,0,1,32,600,16,0.5,0.025,0.75,13565952.0,268288.0
0.45384,1.12448,1520,17.2548,0.757834,0.283208,0.0153768,0.164189,0.00823635,0.0832508,0.00549749,0.108609,0.0299434,0.757834,0,0.000136396,0,0.00130208,0,0.00260417,0.577223,0.577223,0.00552124,1,0.00173611,20.4657,4246560,4,4,0,1,16,300,16,0.2,0.1,0.75,3473408.0,211968.0
0.208526,3.59747,1466,50.6057,1.77504,0.42775,0.0236513,0.260299,0.00991229,0.130535,0.00616982,0.166818,0.0403198,1.77504,0,0.000220248,0,0.0208333,0,0.0130208,0.197537,0.197537,0.00507055,0,0.00911458,56.8291,4246561,3,4,0,1,32,600,8,0.2,0.025,0.75,5447680.0,27648.0
0.139253,0.497305,670,8.34272,0.223909,0.109749,0.00528433,0.0661106,0.00290852,0.0334733,0.00271062,0.0426368,0.0109067,0.223909,0,0.000118461,0,0.0104167,0,0.00520833,0.151732,0.151732,0.00164893,0,0.00390625,9.47188,4238706,3,4,0,1,16,300,8,0.3,0.4,0.75,2953216.0,314368.0
0.568951,17.7158,25265,19.3076,15.9925,3.99932,0.0668348,2.70629,0.0346988,1.32744,0.0155506,1.51496,0.400999,15.9925,2,0.000305398,0,2.32682,2,0.00303819,0.814741,0.814741,0.0322386,7,0.00108507,58.4503,4246564,5,4,0,1,16,300,16,0.4,0.05,0.75,2990080.0,15360.0
1.14198,170.067,72555,68.5023,189.227,22.7941,0.135866,15.2296,0.0618343,7.52341,0.0446032,8.00954,3.2662,189.227,3,0.00084359,0,3.41276,3,0.00394965,0.645707,0.645707,0.061274,10,0.00182808,452.493,4238708,5,4,0,1,32,600,16,0.4,0.05,0.75,13549568.0,230400.0
0.705916,138.404,58718,48.2972,15.6052,18.2327,0.109525,11.7867,0.0507492,5.85983,0.0332429,6.17566,2.69013,15.6052,3,0.000689,0,2.67708,3,0.00173611,0.378198,0.378198,0.030507,8,0.000868056,221.686,4246566,5,4,0,1,32,600,16,0.2,0.025,0.75,10842112.0,240640.0
2.49409,56.011,22358,158.459,32.5228,7.2522,0.317368,4.45961,0.127673,2.22714,0.0272765,2.71852,0.796266,32.5228,1,0.00077253,0,0.989583,1,0.00130208,2.89518,2.89518,0.156078,4,0.000434028,259.914,4246567,5,4,0,1,32,600,16,0.3,0.05,0.75,10883072.0,223232.0
0.536208,2.64351,3796,14.8888,0.661429,0.58879,0.0109809,0.388157,0.00620579,0.191504,0.00576732,0.22029,0.058731,0.661429,0,0.000143828,0,0.361979,0,0.00325521,0.49753,0.49753,0.00510504,2,0.00206163,19.8275,4238713,4,4,0,1,16,300,16,0.3,0.025,0.75,3280896.0,39936.0
0.13715,0.67246,898,8.23914,0.270881,0.143247,0.00636078,0.0878612,0.00337273,0.0439851,0.00282858,0.0556816,0.0141374,0.270881,0,0.000120932,0,0.0390625,0,0.0078125,0.129648,0.129648,0.00165384,1,0.00607639,9.59756,4238714,3,4,0,1,16,300,8,0.4,0.05,0.75,3325952.0,16384.0
1.71921,203.619,87777,44.9809,163.941,26.95,0.0821579,18.5338,0.041354,9.30868,0.0723469,9.44983,3.94282,163.941,4,0.000845424,0,3.96745,4,0.00592448,0.812745,0.812745,0.0827667,11,0.0032025,442.171,4238715,5,4,0,1,32,600,16,0.4,0.025,0.75,13684736.0,278528.0
0.460115,38.1461,53685,7.90325,21.5559,7.65383,0.137792,5.56019,0.0692604,2.72703,0.0474201,3.08314,0.765996,21.5559,6,0.000616835,0,5.44271,5,0.0303385,0.760033,0.760033,0.0856138,12,0.0137314,76.6006,4246573,5,4,0,1,16,300,8,0.5,0.05,0.75,3387392.0,8192.0
