,ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
532,0.238487,0.710723,2686,2.61791,0.356013,0.27809,0.0123766,0.172188,0.00764012,0.0849649,0.00324545,0.111883,0.0287935,0.356013,1,0.000151993,0,0.877604,1,0.00520833,0.299211,0.299211,0.0042607,3,0.00217014,4.50926,4233801,4,4,0,1,8,150,8,0.5,0.1,0.75,0.0,0.0
533,0.462046,40.5447,17193,57.0699,5.20549,4.80763,0.0540282,3.25571,0.0231189,1.60784,0.0154136,1.74988,0.480057,5.20549,2,0.000559245,0,1.54167,2,0.00520833,0.220453,0.220453,0.0175026,5,0.00260417,108.346,4245108,4,4,0,1,32,600,8,0.2,0.025,0.75,2846720.0,28672.0
534,1.22091,13.2427,5350,94.5549,4.69309,1.60283,0.0654992,1.00438,0.0273504,0.500848,0.0117065,0.607396,0.161113,4.69309,0,0.000354677,0,0.0208333,0,0.00195312,0.897067,0.897067,0.0254967,1,0.0016276,116.261,4245109,4,4,0,1,32,600,16,0.4,0.1,0.75,0.0,0.0
535,0.378076,1.03722,1406,17.064,0.794812,0.26875,0.0155148,0.152342,0.0082732,0.0774888,0.00545198,0.102542,0.0282509,0.794812,0,0.000138277,0,0.00260417,0,0.00260417,0.510269,0.510269,0.00463749,1,0.00130208,20.0636,4233802,4,4,0,1,16,300,16,0.2,0.4,0.75,0.0,0.0
536,1.10197,2.34624,937,53.0024,0.628571,0.261129,0.0104997,0.164057,0.00499129,0.0826553,0.00516924,0.0997353,0.0232472,0.628571,0,0.000158451,0,0.0117188,0,0.0,0.185189,0.185189,0.00262905,0,0.0,57.5341,4233803,3,4,0,1,32,600,16,0.5,0.1,0.75,11640832.0,191488.0
537,0.122497,0.0505474,179,1.73717,0.0277029,0.0209549,0.00113653,0.011245,0.000808407,0.00592081,0.0012194,0.00795259,0.00189904,0.0277029,0,6.62996e-05,0,0.00260417,0,0.00130208,0.123548,0.123548,0.000597027,0,0.00130208,2.08489,4233804,3,4,0,1,8,150,16,0.3,0.1,0.75,0.0,0.0
538,0.18774,0.257944,340,8.85639,0.121566,0.0600849,0.00309604,0.034013,0.00186642,0.0176002,0.00249767,0.0226811,0.00571772,0.121566,0,8.38072e-05,0,0.0078125,0,0.00130208,0.167601,0.167601,0.00114515,0,0.00130208,9.65767,4233805,3,4,0,1,16,300,16,0.3,0.2,0.75,3239936.0,36864.0
539,0.287736,3.71875,14005,1.72995,3.60283,1.47115,0.076316,0.915361,0.0451829,0.45301,0.0092815,0.60507,0.147209,3.60283,3,0.000309153,0,2.98177,3,0.00390625,0.369318,0.369318,0.0115206,9,0.00136719,11.2017,4245110,5,4,0,1,8,150,8,0.5,0.1,0.75,0.0,0.0
540,0.101496,0.105797,395,1.60798,0.0531025,0.0409859,0.00203228,0.0240333,0.00131605,0.0121495,0.00134626,0.0161956,0.0040092,0.0531025,0,8.58456e-05,0,0.03125,0,0.00260417,0.1037,0.1037,0.000835463,1,0.00260417,2.01596,4245111,3,4,0,1,8,150,8,0.4,0.4,0.75,0.0,0.0
541,0.10971,0.120758,452,1.59507,0.0539976,0.0458165,0.00211071,0.027371,0.00137055,0.0137524,0.00137436,0.0181391,0.00460453,0.0539976,0,8.33714e-05,0,0.0338542,0,0.00260417,0.127971,0.127971,0.0011336,1,0.00130208,2.05658,4245112,3,4,0,1,8,150,8,0.4,0.05,0.75,0.0,0.0
542,0.165983,0.859478,1255,7.36323,0.195371,0.182409,0.00308143,0.121548,0.00189766,0.0600727,0.0029225,0.0687256,0.0175075,0.195371,0,0.000122643,0,0.411458,0,0.00520833,0.0691844,0.0691844,0.0011223,1,0.00260417,8.8399,4245113,3,4,0,1,16,300,8,0.4,0.025,0.75,0.0,0.0
543,1.76981,70.9739,28032,123.527,48.2054,9.68178,0.492411,5.77034,0.196788,2.91276,0.0300374,3.60146,1.20531,48.2054,1,0.00144741,0,1.05469,1,0.00911458,2.68463,2.68463,0.234181,5,0.00334201,257.241,4233806,5,4,0,1,32,600,8,0.2,0.2,0.75,11223040.0,260096.0
544,0.149399,0.0674976,243,1.73817,0.0297892,0.0262255,0.00123711,0.0148111,0.000876414,0.00761934,0.0012654,0.0100485,0.0025039,0.0297892,0,6.39899e-05,0,0.0078125,0,0.00260417,0.161005,0.161005,0.000845484,0,0.00195312,2.17494,4245114,3,4,0,1,8,150,16,0.5,0.05,0.75,0.0,0.0
545,0.430742,2.49716,9468,3.13026,1.8958,1.03618,0.0534564,0.629205,0.0317743,0.311105,0.00743467,0.418916,0.105497,1.8958,2,0.000288694,0,1.96354,2,0.0078125,0.447371,0.447371,0.00825089,7,0.00238715,9.45338,4233807,5,4,0,1,8,150,8,0.3,0.2,0.75,0.0,0.0
546,0.228195,0.340001,450,8.63729,0.141239,0.0765567,0.00364624,0.0446289,0.00209598,0.0227601,0.00254994,0.0290427,0.0074007,0.141239,0,8.52194e-05,0,0.0130208,0,0.0,0.162678,0.162678,0.00123085,0,0.0,9.59041,4233808,3,4,0,1,16,300,16,0.4,0.1,0.75,237568.0,0.0
547,0.998685,23.4762,9443,83.5192,10.416,2.86578,0.130954,1.78954,0.0530189,0.892661,0.0137956,1.09849,0.304493,10.416,1,0.000696585,0,0.690104,1,0.00520833,1.00332,1.00332,0.0608522,3,0.00217014,122.394,4245115,4,4,0,1,32,600,8,0.5,0.4,0.75,4296704.0,14336.0
548,0.318576,2.70065,1113,50.6362,1.51806,0.32999,0.0201097,0.195905,0.00865105,0.098891,0.00569285,0.128953,0.0308358,1.51806,0,0.000214652,0,0.0104167,0,0.00520833,0.184192,0.184192,0.00384901,0,0.00390625,55.6984,4245116,3,4,0,1,32,600,8,0.2,0.4,0.75,2699264.0,52224.0
549,0.305288,19.6065,8597,81.5128,2.95482,2.31929,0.0282946,1.57694,0.0131832,0.7798,0.0121112,0.852166,0.207338,2.95482,1,0.000298782,0,0.769531,1,0.00390625,0.261432,0.261432,0.00828108,2,0.0014881,106.98,4245117,4,4,0,1,32,600,16,0.2,0.025,0.75,5238784.0,384000.0
550,1.98485,52.1395,20686,164.829,31.8316,6.82142,0.316588,4.15195,0.127419,2.07873,0.0268307,2.5565,0.763917,31.8316,1,0.000765462,0,0.96875,1,0.00390625,2.80146,2.80146,0.137855,3,0.00227865,260.659,4245118,5,4,0,1,32,600,16,0.3,0.1,0.75,10866688.0,233472.0
551,0.35917,1.14145,4376,5.56553,0.954155,0.488291,0.0271518,0.287225,0.0165546,0.143543,0.00607984,0.195395,0.0496736,0.954155,1,0.000158877,0,0.695312,1,0.00390625,0.449045,0.449045,0.00489822,3,0.00130208,8.968,4245119,5,4,0,1,8,150,16,0.3,0.4,0.75,0.0,0.0
552,0.225069,36.7424,15650,58.0682,8.22397,4.50323,0.0820076,2.97688,0.0345196,1.4729,0.0145486,1.64488,0.441387,8.22397,1,0.000689818,0,1.375,1,0.00390625,0.216379,0.216379,0.0145147,4,0.00195312,108.01,4245120,4,4,0,1,32,600,8,0.5,0.025,0.75,5074944.0,111616.0
553,0.250833,59.7495,87020,5.01564,23.58,11.1449,0.0431789,8.74436,0.0263577,4.29074,0.0841594,4.56434,1.05774,23.58,9,0.000604877,0,8.72917,9,0.0325107,0.30571,0.30571,0.0404563,16,0.0205372,100.108,4233809,5,4,0,1,16,300,8,0.4,0.025,0.75,0.0,0.0
554,0.43093,1.09861,1482,17.4026,0.776114,0.278205,0.0158381,0.159748,0.00843398,0.0810251,0.00548901,0.106987,0.0291857,0.776114,0,0.000135492,0,0.00130208,0,0.00390625,0.556743,0.556743,0.00502722,1,0.00303819,20.5541,4245121,4,4,0,1,16,300,16,0.2,0.2,0.75,3538944.0,58368.0
555,0.376638,1.35747,5170,5.42668,1.06828,0.57086,0.0294429,0.342507,0.0177599,0.170227,0.00628228,0.228678,0.057936,1.06828,1,0.000158125,0,0.947917,1,0.00390625,0.451926,0.451926,0.00544442,3,0.00227865,9.26358,4233810,5,4,0,1,8,150,16,0.3,0.05,0.75,0.0,0.0
556,0.426537,17.9675,7342,85.396,10.2569,2.30535,0.123118,1.40057,0.0494657,0.700492,0.0131771,0.887684,0.234131,10.2569,0,0.000558263,0,0.299479,0,0.0130208,0.672417,0.672417,0.034441,2,0.00694444,117.09,4245122,4,4,0,1,32,600,8,0.2,0.05,0.75,5644288.0,91136.0
557,0.0989609,0.114892,430,1.59913,0.0542809,0.043615,0.00210857,0.0258187,0.00135993,0.0130019,0.00135565,0.0172801,0.00430684,0.0542809,0,8.91158e-05,0,0.0338542,0,0.00260417,0.111843,0.111843,0.000928421,1,0.00260417,2.02585,4245123,3,4,0,1,8,150,8,0.3,0.025,0.75,2334720.0,54272.0
558,0.31347,2.04364,823,53.201,0.726455,0.237169,0.0111603,0.145406,0.00519864,0.0736393,0.0051256,0.0909009,0.0212074,0.726455,0,0.000150025,0,0.00520833,0,0.0,0.188847,0.188847,0.00254603,0,0.0,56.719,4245124,3,4,0,1,32,600,16,0.3,0.05,0.75,4489216.0,44032.0
559,0.133972,0.0555089,198,1.74395,0.0320233,0.0229922,0.00125452,0.0123812,0.000869245,0.00646864,0.00124338,0.0087386,0.0021338,0.0320233,0,6.80247e-05,0,0.00390625,0,0.0,0.132827,0.132827,0.000655111,0,0.0,2.12378,4233811,3,4,0,1,8,150,16,0.4,0.4,0.75,2748416.0,22528.0
560,0.32342,2.65864,3606,14.9432,2.01061,0.657471,0.0358591,0.390871,0.0177712,0.19604,0.00634047,0.256071,0.0693362,2.01061,0,0.00022533,0,0.273438,0,0.0130208,0.46422,0.46422,0.00946258,2,0.00737847,21.0787,4245125,4,4,0,1,16,300,8,0.2,0.025,0.75,0.0,0.0
561,1.57113,28.3151,11125,80.3135,10.975,3.31589,0.124983,2.10672,0.0508278,1.04763,0.0140555,1.25456,0.350138,10.975,1,0.000691094,0,0.908854,1,0.00520833,1.13181,1.13181,0.0626712,3,0.00347222,125.742,4233812,4,4,0,1,32,600,8,0.5,0.1,0.75,10772480.0,262144.0
562,0.427243,1.39146,1876,16.89,0.769667,0.334124,0.0162585,0.198614,0.00860652,0.099969,0.00554526,0.127969,0.0349222,0.769667,0,0.000144336,0,0.00390625,0,0.00260417,0.563175,0.563175,0.00560512,1,0.00173611,20.3904,4245126,4,4,0,1,16,300,16,0.3,0.1,0.75,3559424.0,46080.0
563,0.132029,0.0515244,182,1.77286,0.0337163,0.0219732,0.00137561,0.0114374,0.00093947,0.00605131,0.00124914,0.00839747,0.00204516,0.0337163,0,6.14561e-05,0,0.00260417,0,0.00130208,0.144207,0.144207,0.000713105,0,0.00130208,2.15897,4245127,3,4,0,1,8,150,16,0.2,0.025,0.75,65536.0,0.0
564,0.559553,20.2233,26642,11.7992,22.729,4.73447,0.237581,2.92774,0.11478,1.46031,0.0196061,1.86263,0.50144,22.729,3,0.000615328,0,2.9375,3,0.00520833,1.0527,1.0527,0.0828439,9,0.00169271,61.2217,4245128,5,4,0,1,16,300,8,0.5,0.2,0.75,57344.0,0.0
565,1.38932,87.6947,34424,102.125,58.5373,11.9869,0.582872,7.15034,0.231628,3.62582,0.0321724,4.40455,1.57439,58.5373,2,0.00164455,0,1.88281,2,0.0143229,2.63908,2.63908,0.300745,6,0.00334201,264.888,4233813,5,4,0,1,32,600,8,0.3,0.4,0.75,11345920.0,245760.0
566,0.319253,3.41931,4620,15.672,2.30561,0.790466,0.0367017,0.487434,0.0182882,0.243016,0.00662894,0.307977,0.0825536,2.30561,1,0.00025865,0,0.684896,1,0.00520833,0.489974,0.489974,0.0113425,3,0.00217014,23.0191,4245129,4,4,0,1,16,300,8,0.4,0.2,0.75,0.0,0.0
567,1.44507,1.5924,2146,17.1107,0.971956,0.385808,0.0194993,0.229497,0.0100655,0.115412,0.00566393,0.148655,0.0408672,0.971956,0,0.000145222,0,0.0078125,0,0.00260417,1.08576,1.08576,0.00721782,1,0.00260417,22.6059,4233814,4,4,0,1,16,300,16,0.3,0.05,0.75,8736768.0,139264.0
568,0.731035,389.187,164969,18.2385,122.494,50.1387,0.258138,37.4571,0.107311,18.2863,0.269379,19.5811,7.05811,122.494,9,0.00186076,0,8.29948,8,0.0325614,0.574276,0.574276,0.166431,17,0.0180344,581.635,4245130,5,4,0,1,32,600,8,0.5,0.025,0.75,15425536.0,301056.0
569,1.08088,2.77921,3752,14.775,1.57838,0.648648,0.0303584,0.395252,0.0153294,0.197082,0.00622813,0.251194,0.0676682,1.57838,0,0.000237885,0,0.296875,0,0.0078125,0.618766,0.618766,0.00869352,2,0.00303819,21.5008,4233815,4,4,0,1,16,300,8,0.3,0.1,0.75,8421376.0,286720.0
570,1.93474,42.7127,17212,171.534,29.292,5.7517,0.289639,3.45579,0.117792,1.72958,0.0258999,2.16754,0.615521,29.292,1,0.000776579,0,0.740885,1,0.0078125,2.73017,2.73017,0.110096,3,0.00303819,254.16,4245131,5,4,0,1,32,600,16,0.3,0.4,0.75,11161600.0,256000.0
571,0.202905,0.454682,1743,2.76871,0.270417,0.189712,0.0105216,0.112194,0.00645475,0.0561833,0.00299586,0.0764219,0.0197352,0.270417,0,0.000141593,0,0.195312,0,0.0104167,0.262456,0.262456,0.0033086,2,0.00477431,4.15604,4245132,4,4,0,1,8,150,8,0.3,0.4,0.75,0.0,0.0
572,1.96031,45.4717,18500,165.783,28.4696,6.03566,0.28543,3.66516,0.1157,1.83222,0.0261134,2.26886,0.643149,28.4696,1,0.000767342,0,0.894531,1,0.00390625,2.77103,2.77103,0.11519,3,0.00173611,250.705,4233816,5,4,0,1,32,600,16,0.3,0.2,0.75,10805248.0,262144.0
573,1.06717,3.76644,1644,45.5392,1.31614,0.453949,0.0173508,0.288494,0.00756369,0.14434,0.00533512,0.173221,0.040382,1.31614,0,0.000257485,0,0.265625,0,0.00520833,0.0706849,0.0706849,0.00230251,1,0.00173611,52.2217,4245133,3,4,0,1,32,600,8,0.3,0.025,0.75,9768960.0,250880.0
574,0.250577,0.463044,1766,2.78794,0.345639,0.201131,0.0122304,0.116993,0.0073807,0.0588522,0.00308009,0.0814015,0.0211246,0.345639,0,0.000133252,0,0.223958,0,0.0104167,0.303162,0.303162,0.00366882,2,0.00607639,4.35924,4233817,4,4,0,1,8,150,8,0.2,0.05,0.75,0.0,0.0
575,0.333992,0.876599,3355,5.54744,0.694864,0.386388,0.0231794,0.222435,0.0142228,0.111947,0.00584797,0.154581,0.0393783,0.694864,0,0.000145208,0,0.173177,0,0.00325521,0.434301,0.434301,0.00422946,2,0.0016276,8.28281,4245134,5,4,0,1,8,150,16,0.2,0.4,0.75,2732032.0,166912.0
576,1.82907,78.4409,31090,114.279,51.1108,10.5201,0.529288,6.30678,0.210219,3.1851,0.0310633,3.91982,1.31613,51.1108,1,0.00146718,0,1.35938,1,0.0104167,2.73432,2.73432,0.254294,5,0.00282118,259.34,4245135,5,4,0,1,32,600,8,0.2,0.1,0.75,10821632.0,366592.0
577,0.0956275,0.114009,426,1.5993,0.052311,0.043235,0.00215205,0.0255059,0.00139613,0.012869,0.0013521,0.0171862,0.00425658,0.052311,0,8.40531e-05,0,0.0416667,0,0.00260417,0.110485,0.110485,0.000934533,1,0.000868056,2.01792,4245136,3,4,0,1,8,150,8,0.4,0.1,0.75,0.0,0.0
578,0.998249,18.8878,26843,17.9702,17.9215,4.23898,0.0696719,2.87216,0.0362981,1.40809,0.0158882,1.60643,0.425335,17.9215,2,0.000312694,0,2.33333,2,0.0,0.835689,0.835689,0.0354434,8,0.0,60.9082,4245137,5,4,0,1,16,300,16,0.5,0.05,0.75,8724480.0,218112.0
579,0.917559,19.4124,8508,78.4608,3.08067,2.33202,0.0405132,1.55986,0.0178405,0.772448,0.0113998,0.860099,0.210322,3.08067,1,0.000353688,0,0.735677,1,0.00130208,0.245423,0.245423,0.00805301,2,0.000651042,104.468,4233819,4,4,0,1,32,600,16,0.4,0.025,0.75,10653696.0,250880.0
580,0.10343,1.32671,5518,1.52648,0.223228,0.487817,0.00346053,0.337559,0.00259716,0.162255,0.00343784,0.188587,0.0470334,0.223228,2,0.000156059,0,1.98958,2,0.00520833,0.11023,0.11023,0.00174927,6,0.00260417,3.78275,4233820,4,4,0,1,8,150,8,0.5,0.025,0.75,2613248.0,319488.0
581,0.381123,1.76194,6612,4.69522,1.2107,0.72112,0.0379969,0.433278,0.0230006,0.214406,0.00663194,0.29118,0.0732527,1.2107,1,0.000166086,0,1.01042,1,0.00260417,0.443042,0.443042,0.00646905,4,0.000868056,9.22604,4245140,5,4,0,1,8,150,16,0.5,0.2,0.75,0.0,0.0
582,0.392473,4.06355,5374,14.625,2.38077,0.91622,0.0396971,0.568229,0.0198765,0.281827,0.00677633,0.355672,0.0967205,2.38077,1,0.00026889,0,0.895833,1,0.0104167,0.572595,0.572595,0.0149548,3,0.00607639,22.9798,4233822,4,4,0,1,16,300,8,0.5,0.1,0.75,0.0,0.0
583,0.319003,4.02102,15168,1.50362,3.52271,1.55767,0.0675885,0.99608,0.0400044,0.48996,0.0098017,0.635596,0.15528,3.52271,3,0.000306337,0,2.9974,3,0.00347222,0.388431,0.388431,0.0125742,10,0.00141369,11.3359,4245142,5,4,0,1,8,150,8,0.4,0.025,0.75,2732032.0,13312.0
584,0.345625,3.15655,11965,2.22853,2.29109,1.27662,0.0659779,0.786153,0.0389636,0.389022,0.00826189,0.521028,0.12908,2.29109,2,0.000305067,0,2.26823,2,0.0078125,0.419519,0.419519,0.0100443,8,0.00226728,9.73705,4233824,5,4,0,1,8,150,8,0.4,0.2,0.75,0.0,0.0
585,0.140041,0.458259,617,8.38361,0.254206,0.106172,0.00566084,0.0626233,0.00307626,0.031854,0.0026786,0.0413549,0.0105894,0.254206,0,0.000106919,0,0.0338542,0,0.0078125,0.156755,0.156755,0.00165383,0,0.0078125,9.50408,4245144,3,4,0,1,16,300,8,0.2,0.1,0.75,3194880.0,390144.0
586,0.286723,2.09139,907,48.1468,0.525791,0.251486,0.00957183,0.158222,0.00464332,0.0798668,0.00492016,0.0955081,0.0218368,0.525791,0,0.000155314,0,0.147135,0,0.00260417,0.0918251,0.0918251,0.00161343,0,0.000868056,51.401,4233826,3,4,0,1,32,600,16,0.4,0.025,0.75,0.0,0.0
587,0.891659,16.9342,7416,80.5314,3.21612,2.05889,0.0381678,1.36813,0.0172469,0.678264,0.0110148,0.758581,0.183891,3.21612,1,0.00032208,0,0.641927,1,0.0,0.220057,0.220057,0.00654781,2,0.0,103.869,4233827,4,4,0,1,32,600,16,0.3,0.025,0.75,10571776.0,183296.0
588,0.371377,0.0590483,212,1.735,0.0302128,0.0238581,0.00121268,0.013133,0.000854365,0.00681734,0.00124169,0.00909674,0.00223164,0.0302128,0,6.49001e-05,0,0.00260417,0,0.0,0.149783,0.149783,0.000704437,0,0.0,2.37183,4233828,3,4,0,1,8,150,16,0.5,0.4,0.75,0.0,0.0
589,0.349754,3.48715,4691,15.1153,2.17181,0.804491,0.0375621,0.495662,0.0188128,0.246996,0.00658462,0.313821,0.0849462,2.17181,1,0.000269601,0,0.708333,1,0.00520833,0.53967,0.53967,0.0131422,3,0.00217014,22.4912,4245148,4,4,0,1,16,300,8,0.5,0.4,0.75,0.0,0.0
590,0.19617,0.505243,680,8.47422,0.23195,0.110121,0.00521737,0.0665108,0.00286718,0.0336496,0.00269745,0.0427424,0.0108531,0.23195,0,0.00011743,0,0.0364583,0,0.0,0.143742,0.143742,0.00147485,0,0.0,9.66843,4245149,3,4,0,1,16,300,8,0.3,0.2,0.75,3121152.0,33792.0
591,0.241471,0.353912,463,8.96242,0.134973,0.0775592,0.00362651,0.0457325,0.00211293,0.023291,0.00254133,0.0296611,0.00748964,0.134973,0,8.53057e-05,0,0.015625,0,0.00130208,0.179641,0.179641,0.00138827,0,0.000651042,9.95457,4245150,3,4,0,1,16,300,16,0.5,0.1,0.75,3514368.0,64512.0
592,1.97041,34.0879,14016,169.535,21.5818,4.62937,0.242318,2.76473,0.0991957,1.38396,0.0245187,1.75097,0.48827,21.5818,0,0.000686902,0,0.143229,0,0.00520833,2.43546,2.43546,0.0796348,2,0.00238715,234.395,4233832,5,4,0,1,32,600,16,0.2,0.2,0.75,11067392.0,239616.0
593,0.288356,2.06343,2811,15.3162,1.60989,0.519366,0.0291132,0.303216,0.0147234,0.152429,0.00606975,0.200907,0.0546176,1.60989,0,0.000225068,0,0.0729167,0,0.00130208,0.437823,0.437823,0.00697539,2,0.000651042,20.2489,4233833,4,4,0,1,16,300,8,0.2,0.4,0.75,0.0,0.0
594,0.100204,0.0945092,347,1.68522,0.0493928,0.0364438,0.0018632,0.0211296,0.00122373,0.0108032,0.00134857,0.0143445,0.00354376,0.0493928,0,7.83664e-05,0,0.0130208,0,0.0078125,0.114804,0.114804,0.000860044,0,0.00651042,2.08352,4233834,3,4,0,1,8,150,8,0.3,0.2,0.75,0.0,0.0
595,0.111851,0.109251,407,1.62776,0.0563114,0.0423238,0.00211679,0.0248131,0.00136716,0.0125625,0.00135363,0.016738,0.00419316,0.0563114,0,8.0285e-05,0,0.03125,0,0.0104167,0.126146,0.126146,0.000965934,1,0.00737847,2.0766,4233835,3,4,0,1,8,150,8,0.4,0.2,0.75,2240512.0,5120.0
596,0.398716,13.5595,5607,88.2613,8.71733,1.80688,0.097546,1.07906,0.0399087,0.540307,0.012533,0.688593,0.182243,8.71733,0,0.000566413,0,0.0833333,0,0.00130208,0.618735,0.618735,0.0253989,2,0.000651042,113.417,4233836,4,4,0,1,32,600,8,0.2,0.4,0.75,3616768.0,54272.0
597,1.22429,26.5788,10436,82.2662,11.8067,3.1869,0.133508,1.99615,0.0539291,0.994899,0.0141128,1.20784,0.337643,11.8067,1,0.00070545,0,0.804688,1,0.00260417,1.0169,1.0169,0.0550044,3,0.000651042,126.179,4245156,4,4,0,1,32,600,8,0.5,0.2,0.75,11272192.0,285696.0
598,0.289894,0.202471,757,3.33197,0.146067,0.0898249,0.00545771,0.0501101,0.00352306,0.025633,0.00274407,0.0354389,0.00917823,0.146067,0,9.03492e-05,0,0.00260417,0,0.00390625,0.37326,0.37326,0.00237679,1,0.00217014,4.43906,4245157,4,4,0,1,8,150,16,0.2,0.2,0.75,0.0,0.0
599,0.189352,0.319094,424,8.61854,0.132498,0.0726914,0.00368118,0.0420133,0.00210145,0.0214995,0.00253188,0.0276949,0.00696169,0.132498,0,8.53694e-05,0,0.00260417,0,0.0,0.15268,0.15268,0.00111555,0,0.0,9.48911,4245158,3,4,0,1,16,300,16,0.4,0.4,0.75,2736128.0,3072.0
600,0.600574,7.47374,3067,100.345,3.99393,0.976058,0.049686,0.586864,0.0214211,0.294987,0.011051,0.370967,0.097607,3.99393,0,0.000298622,0,0.00260417,0,0.00390625,0.789852,0.789852,0.0146907,1,0.00303819,114.216,4233842,4,4,0,1,32,600,16,0.2,0.1,0.75,5369856.0,48128.0
601,1.10219,20.9642,8472,85.4676,10.6356,2.60818,0.118768,1.62107,0.0478433,0.809152,0.0137505,0.994578,0.268237,10.6356,1,0.000614615,0,0.515625,1,0.0104167,1.08653,1.08653,0.0428406,2,0.00477431,121.944,4245160,4,4,0,1,32,600,8,0.3,0.05,0.75,10706944.0,337920.0
602,0.0835482,0.130545,490,1.58526,0.0474871,0.0472668,0.00193726,0.0289,0.0012768,0.0144301,0.00135476,0.0187215,0.00456109,0.0474871,0,8.27784e-05,0,0.078125,0,0.0078125,0.0985761,0.0985761,0.000787255,1,0.00607639,1.99549,4245161,3,4,0,1,8,150,8,0.5,0.2,0.75,0.0,0.0
603,0.272679,2.72407,10340,2.74322,2.01134,1.12905,0.0578241,0.690924,0.0341082,0.341761,0.00770411,0.458156,0.114622,2.01134,2,0.000286985,0,2.00521,2,0.00260417,0.362829,0.362829,0.00880306,7,0.00117187,9.26,4245162,5,4,0,1,8,150,8,0.3,0.05,0.75,2699264.0,55296.0
604,0.271712,2.10367,7988,3.38317,1.73805,0.907275,0.0547912,0.538059,0.0323853,0.268739,0.00718966,0.370748,0.0928324,1.73805,2,0.000261902,0,1.63802,2,0.0078125,0.359457,0.359457,0.0072782,6,0.00182292,8.77804,4233846,5,4,0,1,8,150,8,0.2,0.05,0.75,0.0,0.0
605,0.265746,1.80349,777,49.7317,0.574221,0.223112,0.0110376,0.135782,0.00514822,0.0687605,0.00533378,0.085632,0.0194079,0.574221,0,0.000156597,0,0.123698,0,0.00390625,0.0944543,0.0944543,0.0016332,0,0.00141059,52.6997,4245164,3,4,0,1,32,600,16,0.4,0.05,0.75,2265088.0,4096.0
606,0.296009,0.340743,1278,3.16185,0.170978,0.138632,0.00628137,0.0835781,0.00400754,0.0416998,0.00284534,0.0548472,0.0143103,0.170978,0,0.000100226,0,0.0195312,0,0.00195312,0.366563,0.366563,0.00301974,1,0.0016276,4.48132,4245165,4,4,0,1,8,150,16,0.4,0.05,0.75,0.0,0.0
607,0.407239,2.1875,884,52.7009,0.709541,0.252367,0.0114864,0.155739,0.00534476,0.0785994,0.00520657,0.0967612,0.0228992,0.709541,0,0.000160879,0,0.00260417,0,0.00260417,0.238555,0.238555,0.0030481,0,0.00260417,56.5054,4233849,3,4,0,1,32,600,16,0.5,0.4,0.75,2846720.0,7168.0
608,0.22428,0.49621,1901,2.74704,0.265763,0.202914,0.0100441,0.122643,0.00620901,0.0610661,0.00303698,0.0814475,0.0211747,0.265763,0,0.000142454,0,0.286458,0,0.0104167,0.286208,0.286208,0.00369804,2,0.00542535,4.2302,4233850,4,4,0,1,8,150,8,0.3,0.1,0.75,0.0,0.0
609,0.825372,40.3287,17016,57.2596,7.27612,5.27545,0.0798117,3.35999,0.0327165,1.65425,0.0140265,1.84814,0.770901,7.27612,1,0.000666141,0,1.48698,1,0.00260417,0.205211,0.205211,0.0163871,5,0.00117187,111.204,4245168,4,4,0,1,32,600,8,0.4,0.025,0.75,10637312.0,274432.0
610,0.147519,0.43658,588,8.42783,0.238912,0.0997753,0.00565233,0.0580383,0.00306716,0.0295587,0.002731,0.0388838,0.00998609,0.238912,0,0.00010491,0,0.0130208,0,0.00520833,0.168479,0.168479,0.00168775,0,0.00390625,9.52416,4245169,3,4,0,1,16,300,8,0.2,0.2,0.75,0.0,0.0
611,1.97471,1.3641,557,54.05,0.811616,0.17512,0.0110284,0.0994982,0.00519204,0.0511092,0.0051296,0.0670234,0.0158713,0.811616,0,0.000131966,0,0.00130208,0,0.00130208,0.236724,0.236724,0.00246665,0,0.00130208,58.6207,4233853,3,4,0,1,32,600,16,0.2,0.4,0.75,4608000.0,129024.0
612,0.267587,2.59243,9836,2.96038,1.84425,1.06737,0.0539677,0.651507,0.0320363,0.321812,0.00753452,0.431678,0.108377,1.84425,2,0.00028434,0,1.98177,2,0.00520833,0.364213,0.364213,0.00842029,7,0.0015191,9.1124,4245171,5,4,0,1,8,150,8,0.3,0.1,0.75,0.0,0.0
613,1.39503,8.385,3411,100.822,4.45114,1.08586,0.0568359,0.650687,0.0240783,0.326912,0.0110733,0.413351,0.110802,4.45114,0,0.000323752,0,0.00651042,0,0.00260417,1.22251,1.22251,0.0183385,1,0.00173611,117.399,4245172,4,4,0,1,32,600,16,0.3,0.4,0.75,10727424.0,200704.0
